,Product,Reactants
35573,CN(C)CCn1ccc2c3nc(Cl)nc(N4CCOCC4)c3ccc21,CN(C)CCCl.[nH]1ccc2c3nc(Cl)nc(N4CCOCC4)c3ccc12
35574,OCCNCc1c(F)cccc1F,OCCN.C(c1c(F)cccc1F)Br
35575,CC(C)(C(=O)O)n1ccnc1,CC(C)(C(=O)OCC)n1ccnc1
35576,CCc1nc(I)c(I)n1CCNC(=O)OC(C)(C)C,CCc1nc(I)c(I)[nH]1.C(CNC(=O)OC(C)(C)C)Br
35577,CCOC(=O)C1(NC(=O)c2cccc3c2CCCC3=O)Cc2ccccc2C1,CCOC(=O)C1(N)Cc2ccccc2C1.C(=O)(c1cccc2c1CCCC2=O)O
35578,c1ccc(-c2cc3c(s2)CCNC3)cc1,c1ccc(-c2cc3c(s2)CCN(C(OC(C)(C)C)=O)C3)cc1
35579,CC(C)Nc1nc2ccccc2n2ccnc12,CC(C)N.c1(Cl)nc2ccccc2n2ccnc12
35580,Cc1ccc(-c2ccc([N+](=O)[O-])cn2)cc1,Cc1ccc(B(O)O)cc1.c1(Cl)ccc([N+](=O)[O-])cn1
35581,Nc1ccc(Oc2ccnc3cc(-c4ccc(C5OCCO5)cn4)sc23)c(F)c1,[N+](c1ccc(Oc2ccnc3cc(-c4ccc(C5OCCO5)cn4)sc23)c(F)c1)(=O)[O-]
35582,COc1c(NC(=O)c2ccc(C)c(-n3cc(-c4ccc(NC5CC5)nc4)nn3)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,COc1c(NC(=O)c2ccc(C)c(N=[N+]=[N-])c2)cc(C(C)(C)C)cc1NS(C)(=O)=O.C#Cc1ccc(NC2CC2)nc1
35583,COC(=O)c1cc(C(=O)OC)cc(-c2cccc(Cl)c2)c1,COC(=O)c1cc(C(=O)OC)cc(Br)c1.c1(B(O)O)cccc(Cl)c1
35584,COc1cc2c(=O)n(COC(=O)C(C)(C)C)cnc2cc1OCC1CCNCC1,COc1cc2c(=O)n(COC(=O)C(C)(C)C)cnc2cc1OCC1CCN(C(OC(C)(C)C)=O)CC1
35585,O=Cc1cnn2ccc(-c3ccc(C(=O)O)s3)nc12,O=Cc1cnn2ccc(Cl)nc12.c1(B(O)O)ccc(C(=O)O)s1
35586,CC(C)n1cnnc1-c1nc2c(s1)CCOc1cc(CNCCO)ccc1-2,CC(C)n1cnnc1-c1nc2c(s1)CCOc1cc(C=O)ccc1-2.NCCO
35587,CCOC(=O)c1cc(-c2cnc(Oc3ccccc3)nc2)[nH]n1,CCOC(=O)C(CC(c1cnc(Oc2ccccc2)nc1)=O)=O.NN
35588,CC(=CCO)c1ccc(-c2ccco2)cc1,CC(=CC(=O)OCC)c1ccc(-c2ccco2)cc1
35589,COc1ccc(NC(=O)CN2CCN(c3ccc(OC)c(C(F)(F)F)c3)CC2)c([N+](=O)[O-])c1,COc1ccc(NC(=O)CBr)c([N+](=O)[O-])c1.N1CCN(c2ccc(OC)c(C(F)(F)F)c2)CC1
35590,CC(Nc1ccnc(Cl)n1)c1ccccc1,CC(N)c1ccccc1.c1(Cl)ccnc(Cl)n1
35591,O=C1OCCC1SCCCI,O=C1OCCC1S.C(CCI)I
35592,CCCCCCCCCCCCCCCCCC(=O)NC(C(=O)OCC)C(O)CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCC(=O)NC(C(=O)OCC)C(=O)CCCCCCCCCCCCCCC
35593,CCOC(=O)C(C)Nc1cccc(C)c1C,CCOC(=O)C(C)=O.Nc1cccc(C)c1C
35594,CC(C)(C)OC(=O)NCC(=O)Nc1ccc(CO)cc1,CC(C)(C)OC(=O)NCC(=O)O.Nc1ccc(CO)cc1
35595,COc1cc2nncc(N3CCc4[nH]nc(C(=O)NC5CC5)c4C3)c2cc1OC,COc1cc2nncc(Br)c2cc1OC.N1CCc2[nH]nc(C(=O)NC3CC3)c2C1
35596,O=C(O)c1cccnc1Nc1nc(-c2ccc3ccccc3c2)cs1,O=C(OC)c1cccnc1Nc1nc(-c2ccc3ccccc3c2)cs1
35597,O=C1NC(Cc2c[nH]c3ccccc23)C(=O)N1CCCN1CCC(c2ccccc2)CC1,O=C1NC(Cc2c[nH]c3ccccc23)C(=O)N1.C(CCN1CCC(c2ccccc2)CC1)Cl
35598,N#CCC1(n2cc(-c3nc(-c4ccc(C(F)(F)F)cc4)cc4nccn34)cn2)CNC1,N#CCC1(n2cc(-c3nc(-c4ccc(C(F)(F)F)cc4)cc4nccn34)cn2)CN(C(OC(C)(C)C)=O)C1
35599,Cc1ccc2nc(-c3cc4ccc(COS(C)(=O)=O)cc4oc3=O)cn2c1,Cc1ccc2nc(-c3cc4ccc(CO)cc4oc3=O)cn2c1.S(C)(=O)(=O)Cl
35600,CC(C)(C)OC(=O)N1CC(OS(C)(=O)=O)C1,CC(C)(C)OC(=O)N1CC(O)C1.S(C)(=O)(=O)Cl
35601,O=Cc1c[nH]c2cc(F)c(F)cc12,O=CN(C)C.c1c[nH]c2cc(F)c(F)cc12
35602,Cc1oc(CCOC(=O)C(Cc2cc(=O)[nH]c3ccccc23)NC(=O)c2ccc(Cl)cc2)nc1-c1ccccc1,Cc1oc(CCBr)nc1-c1ccccc1.OC(=O)C(Cc1cc(=O)[nH]c2ccccc12)NC(=O)c1ccc(Cl)cc1
35603,O=C(c1cc(Cl)cc(Cl)c1)c1ccc(Br)cn1,O=C(c1cc(Cl)cc(Cl)c1)N(OC)C.c1(Br)ccc(Br)cn1
35604,CC(C)(C)OC(=O)Nc1cn(-c2ccccc2)nc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,CC(C)(C)OC(=O)Nc1cn(-c2ccccc2)nc1N.C(=O)(c1ccc(CNC(=O)OCc2cccnc2)cc1)O
35605,CN(Cc1nc2ccccc2n1CC1CCN(C(=O)OC(C)(C)C)C1)C1CCCc2cccnc21,CN(Cc1nc2ccccc2[nH]1)C1CCCc2cccnc21.C(C1CCN(C(=O)OC(C)(C)C)C1)Cl
35606,Cc1cc(NC(=O)NC(=O)c2ccccc2N(C)C)ccc1Oc1ncc(Br)cn1,Cc1cc(N=C=O)ccc1Oc1ncc(Br)cn1.NC(=O)c1ccccc1N(C)C
35607,ClCCCOc1ccc(-c2ccccc2)cc1,ClCCCBr.Oc1ccc(-c2ccccc2)cc1
35608,Cc1ccnc(Nc2ncc(Sc3ccnc(C(=O)NCC4(c5ccncc5)CCNCC4)c3F)s2)c1,Cc1ccnc(Nc2ncc(Sc3ccnc(C(=O)NCC4(c5ccncc5)CCN(C(OC(C)(C)C)=O)CC4)c3F)s2)c1
35609,C=CCn1c(=O)sc2ncc(F)cc21,C=CCI.[nH]1c(=O)sc2ncc(F)cc12
35610,FC(F)(F)c1ccccc1OC1CCNC1,FC(F)(F)c1ccccc1OC1CCN(C(OC(C)(C)C)=O)C1
35611,Clc1ccc(Cc2ccccc2OCc2ccccc2)cc1,Clc1ccc(C(c2ccccc2OCc2ccccc2)O)cc1
35612,COc1ccc(N2C(CO)=Cc3ccsc3S2(=O)=O)cc1,COc1ccc(N2C(C(=O)OC)=Cc3ccsc3S2(=O)=O)cc1
35613,CN(C(=O)C1CCOCC1)c1ccc(S(=O)(=O)N2CCC(N)CC2)cc1,CN(C(=O)C1CCOCC1)c1ccc(S(=O)(=O)N2CCC(NC(OC(C)(C)C)=O)CC2)cc1
35614,COc1cc(C(C)C)c(NC(=O)CN2CCN(CCO)CC2)c(C(C)C)c1,CO.Oc1cc(C(C)C)c(NC(=O)CN2CCN(CCO)CC2)c(C(C)C)c1
35615,Cc1ccc(NC(=O)CN(CC(=O)O)CC(=O)O)cc1I,Cc1ccc(N)cc1I.C(=O)(CN(CC(=O)O)CC(=O)O)O
35616,COC(=O)c1ccc(NC(=O)c2cc(Cl)c(OC3CCCC3)c(Cl)c2)cc1,COC(=O)c1ccc(N)cc1.C(=O)(c1cc(Cl)c(OC2CCCC2)c(Cl)c1)O
35617,COC(OC)c1cc(C)c(C=O)nc1C,COC(OC)c1cc(C)c(Br)nc1C.C(=O)N(C)C
35618,CC1c2cc(OCC(=O)O)c(Cl)c(Cl)c2C(=O)C1(C)C,CC1c2cc(O)c(Cl)c(Cl)c2C(=O)C1(C)C.C(C(=O)O)I
35619,CC1(c2cc(CO)no2)OCCO1,CC1(c2cc(C(=O)OCC)no2)OCCO1
35620,N#Cc1ncc(Br)c(N(NC(=O)c2ccc(-c3ccc(CCl)cc3)nc2)C2CCCC2)n1,N#Cc1ncc(Br)c(N(N)C2CCCC2)n1.C(=O)(c1ccc(-c2ccc(CCl)cc2)nc1)Cl
35621,COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)c2cc(C=O)nn12,COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)c2cc(CO)nn12
35622,O=C(O)c1ccc(Br)cc1NS(=O)(=O)c1ccccc1,O=C(O)c1ccc(Br)cc1N.S(=O)(=O)(c1ccccc1)Cl
35623,CC(=O)N(C)CCN(C)C(=O)C1CCCN1C(=O)C1=C(C(C)C)N2C(=NC(C)(c3ccc(Cl)cc3)C2c2ccc(Cl)cc2)S1,CC(=O)N(C)CCNC.C(=O)(C1CCCN1C(=O)C1=C(C(C)C)N2C(=NC(C)(c3ccc(Cl)cc3)C2c2ccc(Cl)cc2)S1)O
35624,COC(=O)CC1COc2cc(OC3CCc4c(-c5c(C)cc(-c6cnn(CC(C)(C)O)c6)cc5C)ccc(F)c43)ccc21,COC(=O)CC1COc2cc(OC3CCc4c(B5OC(C)(C)C(C)(C)O5)ccc(F)c43)ccc21.c1(Br)c(C)cc(-c2cnn(CC(C)(C)O)c2)cc1C
35625,COc1ncccc1CN1CCCCC1CC(=O)O,COc1ncccc1CN1CCCCC1CC(=O)OCC
35626,CN(OCc1ccccc1)C(=O)OC(C)(C)C,CI.N(OCc1ccccc1)C(=O)OC(C)(C)C
35627,C=CCOCC1(c2ccc(C#N)cc2)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)N1C,C=CCOCC1(c2ccc(C#N)cc2)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)N1.CI
35628,CCOC(=O)C(=NOCCN=[N+]=[N-])c1csc(N)n1,CCOC(=O)C(=NOCCBr)c1csc(N)n1.[N-]=[N+]=[N-]
35629,O=[N+]([O-])c1cccc(C#Cc2ccccc2CO)c1,O=[N+]([O-])c1cccc(C#C)c1.c1(I)ccccc1CO
35630,Cc1nn(CC(F)(F)COC(=O)CN)c(-c2ccc(F)cc2)c1-c1ccc2c(c1)NC(=O)CO2,Cc1nn(CC(F)(F)COC(=O)CNC(OC(C)(C)C)=O)c(-c2ccc(F)cc2)c1-c1ccc2c(c1)NC(=O)CO2
35631,COC(=O)c1ccc2c(c1)cc(COc1ccccc1)n2Cc1ccc(SC(F)(F)F)cc1,COC(=O)c1ccc2c(c1)cc(COc1ccccc1)[nH]2.C(c1ccc(SC(F)(F)F)cc1)Br
35632,OCc1csc2cncnc12,O(Cc1csc2cncnc12)C(C)=O
35633,Cc1ccnc(N2CC3CN(C(=O)c4ccccc4-c4cccc(F)c4)CC3C2)n1,Cc1ccnc(N2CC3CNCC3C2)n1.C(=O)(c1ccccc1-c1cccc(F)c1)O
35634,COC(=O)c1ccc2c(c1)CC(C)(C)C(c1cccc(C(=O)NC3CN(C)C3)c1)N2,COC(=O)c1ccc2c(c1)CC(C)(C)C(c1cccc(C(=O)O)c1)N2.NC1CN(C)C1
35635,CNCc1ccc2c(c1OC)OCO2,CN.C(c1ccc2c(c1OC)OCO2)=O
35636,COC(=O)c1ccccc1C#CCO,COC(=O)c1ccccc1I.C#CCO
35637,CCCCN1CCN(c2ccc([N+](=O)[O-])cc2C2=CC(C)(C)CC(C)(C)C2)CC1,CCCC=O.N1CCN(c2ccc([N+](=O)[O-])cc2C2=CC(C)(C)CC(C)(C)C2)CC1
35638,COC(=O)c1cccc(C(C)O)c1,COC(=O)c1cccc(C(C)=O)c1
35639,COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(C(C)(C)C)C2,COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)OCC)cn1C(C(C)(C)C)C2
35640,Cc1cc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OCc2ccccc2)n1,Cc1cc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)O)n1.C(c1ccccc1)Br
35641,CC(C)Oc1ccc(-c2cncc3cc(C=C4SC(=O)NC4=O)oc23)cc1,CC(C)Oc1ccc(-c2cncc3cc(C=O)oc23)cc1.C1SC(=O)NC1=O
35642,CC(C)(C)OC(=O)N1CCC(CO)CC1,CC(C)(C)OC(=O)OC(OC(C)(C)C)=O.N1CCC(CO)CC1
35643,Cc1ccc(-n2nccn2)c(C(=O)N2CCCC(C)C2CNc2cc(C)nc3nc(C)nn23)c1,Cc1ccc(-n2nccn2)c(C(=O)N2CCCC(C)C2CN)c1.c1(Cl)cc(C)nc2nc(C)nn12
35644,CCOCCOc1ccc(C(=O)NCCNC(=O)c2cn(-c3ccccc3)nc2C(F)(F)F)cn1,CCOCCO.c1(Cl)ccc(C(=O)NCCNC(=O)c2cn(-c3ccccc3)nc2C(F)(F)F)cn1
35645,O=C(O)C=Cc1ccc2c(c1)C(=O)NC1(CCN(CCc3ccccc3)CC1)O2,O=C(OC)C=Cc1ccc2c(c1)C(=O)NC1(CCN(CCc3ccccc3)CC1)O2
35646,COC(=O)C1(c2ccc(Nc3nc(N4CCOCC4)nc4c3CCC4)cc2)CCC1,COC(=O)C1(c2ccc(Nc3nc(Cl)nc4c3CCC4)cc2)CCC1.N1CCOCC1
35647,COC(=O)C1CN(C(=O)OC(C)(C)C)CCN1C(=O)c1ccc(Cl)cc1,COC(=O)C1CN(C(=O)OC(C)(C)C)CCN1.C(=O)(c1ccc(Cl)cc1)Cl
35648,O=Cc1cc(OCCCO)ccc1[N+](=O)[O-],O=Cc1cc(O)ccc1[N+](=O)[O-].C(CCO)Br
35649,OCCc1cc(-c2ccc(Cl)cc2)oc1C(F)(F)F,O=C(Cc1cc(-c2ccc(Cl)cc2)oc1C(F)(F)F)OC
35650,COc1cccc(C(c2ccc(C(=O)N3CCCCC3)cc2)N2C3CCC4NC3CCC42)c1,COc1cccc(C(c2ccc(C(=O)N3CCCCC3)cc2)N2C3CCC4N(Cc5ccccc5)C3CCC24)c1
35651,Nc1cc(Br)ccc1O,[N+](c1cc(Br)ccc1O)(=O)[O-]
35652,OC1CCN(c2nccnc2OC2CCN(c3ccc4ccccc4n3)CC2)CC1,OC1CCNCC1.c1(Cl)nccnc1OC1CCN(c2ccc3ccccc3n2)CC1
35653,O=c1[nH]c(=O)n(C2CC(CO)C2)cc1F,O=c1[nH]c(=O)n(C2CC(COCc3ccccc3)C2)cc1F
35654,CCOC(=O)COc1c(C(=O)OC)sc(-c2ccc(NC3CC(C)(C)CC(C)(C)C3)cc2)c1Br,CCOC(=O)COc1c(C(=O)OC)sc(-c2ccc(N)cc2)c1Br.C1(=O)CC(C)(C)CC(C)(C)C1
35655,CC(C)(C#N)c1cccc(C(=O)O)c1,CC(C)(C#N)c1cccc(C(=O)OC)c1
35656,COc1cccc(NC(=O)c2cnc(Cl)c(C(F)(F)F)c2)c1,COc1cccc(N)c1.C(=O)(c1cnc(Cl)c(C(F)(F)F)c1)O
35657,CCOc1ccc2c(c1)C13CCN(C(=O)C4CC4)C(C2)C1CCOC3,CCI.Oc1ccc2c(c1)C13CCN(C(=O)C4CC4)C(C2)C1CCOC3
35658,CC1=C(C#N)C(c2ccc3c(c2)c(N)nn3C(=O)OC(C)(C)C)C(C#N)=C(C)N1,CC1=C(C#N)C(c2ccc3c(c2)c(N)n[nH]3)C(C#N)=C(C)N1.C(=O)(OC(C)(C)C)OC(OC(C)(C)C)=O
35659,CSCCC(NC(=O)OCc1ccccc1)C(=O)Nc1cccc(Br)c1C,CSCCC(NC(=O)OCc1ccccc1)C(=O)O.Nc1cccc(Br)c1C
35660,Cc1onc(-c2ccc(F)cn2)c1C=Cc1ncc(C(=O)NC2CCOCC2)s1,Cc1onc(-c2ccc(F)cn2)c1C=Cc1ncc(C(=O)O)s1.NC1CCOCC1
35661,CN(C)CCOc1ccc(N)cn1,CN(C)CCOc1ccc([N+](=O)[O-])cn1
35662,C=Cc1c(COC)nn(C)c1Oc1cc(OC(C)C(=O)O)c(Cl)cc1Cl,C=Cc1c(COC)nn(C)c1Oc1cc(OC(C)C(=O)OC)c(Cl)cc1Cl
35663,Nc1ccc(-c2cc(Cc3ccc(OCc4ccc(F)cn4)cc3)no2)cn1,Nc1ccc(-c2cc(Cc3ccc(O)cc3)no2)cn1.C(c1ccc(F)cn1)Cl
35664,COc1ccc2c(c1)CC(CO)N2,COc1ccc2c(c1)CC(C(=O)OC)N2
35665,COC(=O)c1cc2ccc(-c3ccc(O)cc3)cc2cn1,COC(=O)c1cc2ccc(OS(=O)(=O)C(F)(F)F)cc2cn1.c1(B2OC(C)(C)C(C)(C)O2)ccc(O)cc1
35666,Cc1cc2c(s1)CN(C)CCC2Oc1ccc(Cl)c(Cl)c1,Cc1cc2c(s1)CN(C)CCC2O.c1(F)ccc(Cl)c(Cl)c1
35667,CCCCCCCCOc1ccc(C(=O)Oc2cc(Cl)c(Cl)cc2Cl)cc1,CCCCCCCCOc1ccc(C(=O)O)cc1.Oc1cc(Cl)c(Cl)cc1Cl
35668,COc1c(F)c(F)c2[nH]c(=O)c3sccc3c2c1-c1ccc(C(C)N(C)C)cc1,COc1c(F)c(F)c2[nH]c(=O)c3sccc3c2c1Br.c1(B(O)O)ccc(C(C)N(C)C)cc1
35669,COC=Cc1cccc(OC)c1OC,COC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.C(c1cccc(OC)c1OC)=O
35670,CC(C)(C)OC(=O)NCc1ccc([N+](=O)[O-])cc1,CC(C)(C)OC(=O)OC(OC(C)(C)C)=O.NCc1ccc([N+](=O)[O-])cc1
35671,Cc1ncc([N+](=O)[O-])n1CCN1C(=O)C2c3cccc4cccc(c34)C2C1=O,Cc1ncc([N+](=O)[O-])n1CCO.N1C(=O)C2c3cccc4cccc(c34)C2C1=O
35672,CCCN1c2ccc3nc(OC(C)C)cc(C(F)(F)F)c3c2OCC1CC,C=CCN1c2ccc3nc(OC(C)C)cc(C(F)(F)F)c3c2OCC1CC
35673,CC(C)(C)OC(=O)NCC1CN(c2ccc(C(N)=O)c(F)c2)C(=O)O1,CC(C)(C)OC(=O)OC(OC(C)(C)C)=O.NCC1CN(c2ccc(C(N)=O)c(F)c2)C(=O)O1
35674,Brc1ccc2nccc(N3CCOCC3)c2c1,Brc1ccc2nccc(Cl)c2c1.N1CCOCC1
35675,COC(=O)c1cc(OCc2ccccc2)cc(OC(CF)CF)c1,COC(=O)c1cc(OCc2ccccc2)cc(O)c1.C(CF)(CF)O
35676,CS(=O)(=O)OC1CN(c2nc(C(=O)NC3CCN(C(=O)OCc4ccc([N+](=O)[O-])cc4)C3)co2)C1,CS(=O)(=O)Cl.OC1CN(c2nc(C(=O)NC3CCN(C(=O)OCc4ccc([N+](=O)[O-])cc4)C3)co2)C1
35677,N#Cc1ccc(-c2ccc(N3CCN(c4cccc(Cl)c4)CC3)cc2)[nH]c1=O,N#Cc1ccc(-c2ccc(F)cc2)[nH]c1=O.N1CCN(c2cccc(Cl)c2)CC1
35678,C=CCOc1ccc2[nH]cc(CCNC(=O)CC)c2c1,C=CCBr.Oc1ccc2[nH]cc(CCNC(=O)CC)c2c1
35679,CC1CC(S)CC(C)O1,CC1CC(SC(C)=O)CC(C)O1
35680,CCOC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccc(SC(F)(F)F)cc3)CC2)nc1CN1CCCC1=O,CCOC(=O)c1cc(C#N)c(N2CCC(C(=O)O)CC2)nc1CN1CCCC1=O.NS(=O)(=O)Cc1ccc(SC(F)(F)F)cc1
35681,COc1ccc(CN=CC2COC(C)(C)O2)c(OC)c1,COc1ccc(CN)c(OC)c1.C(C1COC(C)(C)O1)=O
35682,Cc1c(C)n(-c2cccnc2)c2ccc(Br)cc12,Cc1c(C)[nH]c2ccc(Br)cc12.c1(F)cccnc1
35683,COc1cc(OC)c(F)c(COc2cnc(Nc3cc(CO)n(C)n3)nc2)c1F,COc1cc(OC)c(F)c(COc2cnc(Nc3cc(COC4CCCCO4)n(C)n3)nc2)c1F
35684,CCN(CC)CCCNC(=O)C(=CC=Cc1cc2ccccc2o1)OC,CCN(CC)CCCN.C(=O)(C(=CC=Cc1cc2ccccc2o1)OC)O
35685,Cc1c(NC(c2nnc(-c3ccccc3)s2)C(C)O)ccc(C#N)c1Cl,Cc1c(NC(c2nnc(-c3ccccc3)s2)C(C)O[Si](C(C)(C)C)(C)C)ccc(C#N)c1Cl
35686,COc1ccc(Cl)cc1S(=O)(=O)N1CCOc2ncc(C(=O)Nc3ccc(C(=O)O)cc3)cc21,COc1ccc(Cl)cc1S(=O)(=O)N1CCOc2ncc(C(=O)Nc3ccc(C(=O)OC(C)(C)C)cc3)cc21
35687,Cc1c2n(c3c(-c4ccc(Cl)c(Cl)c4)cc(F)cc13)CCNC2=O,Cc1c2n(c3c(Br)cc(F)cc13)CCNC2=O.c1(B(O)O)ccc(Cl)c(Cl)c1
35688,O=C1C(=O)c2ccc(-c3cccnc3)cc2C2=C1SCC1(CCN(C(=O)c3cccc(Cl)c3)CC1)O2,O=C1C(=O)c2ccc(-c3cccnc3)cc2C2=C1SCC1(CCNCC1)O2.C(=O)(c1cccc(Cl)c1)Cl
35689,CC(C)C(=O)Nc1cccc(C2CCN(CCCCNC(=O)C(c3ccccc3)c3ccccc3)CC2)c1,CC(C)C(=O)Nc1cccc(C2CCN(CCCCN)CC2)c1.C(=O)(C(c1ccccc1)c1ccccc1)Cl
35690,Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,Clc1ccc(Cn2c(CCl)nc3ccccc23)cc1.N1CCCC1
35691,CC(C)(C)OC(=O)N1CCC(CNC(=O)c2cc(Br)c(Br)[nH]2)C1,CC(C)(C)OC(=O)N1CCC(CN)C1.C(=O)(c1cc(Br)c(Br)[nH]1)O
35692,CCCCCCOc1ccc2c(c1CCC)OC(CCC(=O)OCC)(CCC(=O)OCC)CC2=O,CCCCCCBr.Oc1ccc2c(c1CCC)OC(CCC(=O)OCC)(CCC(=O)OCC)CC2=O
35693,CNc1nc(C=Cc2ccncc2)c(-c2ccncc2)s1,CNc1nc(C=O)c(-c2ccncc2)s1.C(c1ccncc1)[P+](c1ccccc1)(c1ccccc1)c1ccccc1
35694,CC(C)Oc1ccccc1[N+](=O)[O-],CC(C)O.Oc1ccccc1[N+](=O)[O-]
35695,CCn1c(=O)c(-c2cc(NC(=O)Nc3ccc(F)c(CN4CCN(C)CC4)c3)c(F)cc2C)cc2cnc(NC=O)cc21,CCn1c(=O)c(-c2cc(NC(=O)Nc3ccc(F)c(CN4CCN(C)CC4)c3)c(F)cc2C)cc2cnc(Cl)cc12.NC=O
35696,CCCCCC1C(=O)CCC1CC(C)=O,CCCCCC1C(=O)CCC1C(C(C)=O)C(OCC)=O
35697,Nc1ccc(Oc2ccnc3c([N+](=O)[O-])cccc23)cc1,Nc1ccc(O)cc1.c1(Cl)ccnc2c([N+](=O)[O-])cccc12
35698,CCOC(=O)c1cc2cc(Cn3cc(C(O)(CC)C(F)(F)F)nn3)ccn2c1-c1ccc(F)nc1,CCOC(=O)c1cc2cc(CN=[N+]=[N-])ccn2c1-c1ccc(F)nc1.C#CC(O)(CC)C(F)(F)F
35699,Clc1ccc2ccn(-c3ccccc3Cl)c2c1,Clc1ccc2cc[nH]c2c1.c1(I)ccccc1Cl
35700,CCOC(=O)c1c(NC(C)=O)ccn1-c1ccc(OC)cc1,CCOC(=O)c1c(NC(C)=O)cc[nH]1.c1(B(O)O)ccc(OC)cc1
35701,Cc1nc(OCC(=O)N(C)C2CCN(Cc3ccccc3)CC2)nc(C)c1N,Cc1nc(OCC(=O)N(C)C2CCN(Cc3ccccc3)CC2)nc(C)c1NC(OC(C)(C)C)=O
35702,O=C(O)c1ccc2ncnn2c1,O=C(OC)c1ccc2ncnn2c1
35703,CC1(C)COC(CSCC(=O)N2C(=O)OCC2c2ccccc2)(c2ccccc2)OC1,CC1(C)COC(CSCC(=O)O)(c2ccccc2)OC1.N1C(=O)OCC1c1ccccc1
35704,CC(c1ccc(C(=O)Nc2nn[nH]n2)cc1)N(C(=O)Nc1ccc(OC(F)(F)F)cc1)c1ccc(C(C)(C)C)cc1,CC(c1ccc(C(=O)Nc2nn[nH]n2)cc1)Nc1ccc(C(C)(C)C)cc1.C(=O)=Nc1ccc(OC(F)(F)F)cc1
35705,COC(=O)CN1C(=O)C(NC(=O)c2cc3cc(Cl)ncc3[nH]2)Cc2ccccc21,COC(=O)CN1C(=O)C(N)Cc2ccccc21.C(=O)(c1cc2cc(Cl)ncc2[nH]1)O
35706,N#Cc1cn(Cc2cccc(F)c2)c2cc(Br)c(F)cc12,N#Cc1c[nH]c2cc(Br)c(F)cc12.C(c1cccc(F)c1)Br
35707,COC(=O)C(CO)(CO)CO,C=[N+]=[N-].OC(=O)C(CO)(CO)CO
35708,O=C(NC1CC1)c1cnc(I)cc1C(F)(F)F,O=C(c1cnc(I)cc1C(F)(F)F)OC.NC1CC1
35709,CC1COCCN1c1cc(C2(S(=O)(=O)c3ccc(F)c(Cl)c3)CC2)nc(-c2ccc(NC(=O)Oc3ccccc3)cc2)n1,CC1COCCN1c1cc(C2(S(=O)(=O)c3ccc(F)c(Cl)c3)CC2)nc(-c2ccc(N)cc2)n1.C(=O)(Oc1ccccc1)Cl
35710,Clc1cccc(-n2ccc(-c3ccccn3)c2)n1,Clc1cccc(Cl)n1.[nH]1ccc(-c2ccccn2)c1
35711,CCOC(=O)C(C)(C)Oc1ccc(OCCCc2sc3cc(Br)ccc3c2C)cc1C,CCOC(=O)C(C)(C)Oc1ccc(O)cc1C.C(CCc1sc2cc(Br)ccc2c1C)Br
35712,COc1cc(N2CC(N(C)C)C2)c([N+](=O)[O-])cc1Nc1nccc(-c2cnn3ccccc23)n1,COc1cc(F)c([N+](=O)[O-])cc1Nc1nccc(-c2cnn3ccccc23)n1.N1CC(N(C)C)C1
35713,COc1ccc(S(=O)(=O)N2CC(C)N(S(=O)(=O)c3ccc(OC)c(OC)c3)CC2C)cc1,COc1ccc(S(=O)(=O)Cl)cc1.N1CC(C)N(S(=O)(=O)c2ccc(OC)c(OC)c2)CC1C
35714,Nc1ccn(CC(O)CO)n1,[N+](c1ccn(CC(O)CO)n1)(=O)[O-]
35715,CC(=O)Nc1nc(CCc2ccc(CCNS(C)(=O)=O)cc2)cs1,CC(=O)Nc1nc(CCc2ccc(CCN)cc2)cs1.S(C)(=O)(=O)Cl
35716,COc1ccccc1-c1nnc(CCN)o1,COc1ccccc1-c1nnc(CCNC(OC(C)(C)C)=O)o1
35717,COc1ccc(I)c(Sc2nc3c(N)ncnc3n2CCNC(=O)OC(C)(C)C)c1,COc1ccc(I)c(Sc2nc3c(N)ncnc3[nH]2)c1.C(CNC(=O)OC(C)(C)C)Cl
35718,Cc1c(Br)sc2ncnc(Nc3ccc(F)cc3OC3CCOCC3)c12,Cc1c(Br)sc2ncnc(Cl)c12.Nc1ccc(F)cc1OC1CCOCC1
35719,CC(C)(C)OC(=O)N1CCOC(CO)C1,CC(C)(C)OC(=O)OC(OC(C)(C)C)=O.N1CCOC(CO)C1
35720,CCSc1ccccc1-c1nc2cc(C(F)(F)F)cc(Br)c2n1C,CCSc1ccccc1C(=O)O.Nc1cc(C(F)(F)F)cc(Br)c1NC
